Batsman,Bowler,0,1,2,3,4,5,6,7+,Wickets,Runs,Balls
G Gambhir,Mustafizur Rahman,6,7,1,0,1,0,1,0,0,19,16
G Gambhir,NLTC Perera,0,3,0,0,0,0,0,0,0,3,3
G Gambhir,NM Coulter-Nile,10,8,0,0,2,0,0,0,1,16,20
G Gambhir,P Awana,0,8,0,0,2,0,0,0,0,16,10
G Gambhir,P Kumar,7,3,2,0,0,0,0,0,2,7,12
G Gambhir,P Sahu,6,4,1,0,0,0,0,0,1,6,11
G Gambhir,PJ Cummins,2,1,0,0,1,0,0,0,0,5,4
G Gambhir,PP Ojha,2,6,4,0,0,0,1,0,0,20,13
G Gambhir,PV Tambe,6,9,2,0,1,0,0,0,0,17,18
G Gambhir,R Ashwin,3,2,0,0,0,0,0,0,1,2,5
G Gambhir,R Bhatia,3,10,2,0,1,0,1,0,1,24,17
G Gambhir,R Dhawan,0,8,2,0,1,0,0,0,0,16,11
G Gambhir,R Tewatia,0,3,0,0,1,0,0,0,0,7,4
G Gambhir,R Vinay Kumar,8,5,0,0,2,0,0,0,0,13,15
G Gambhir,Raza Hasan,2,0,0,0,0,0,0,0,1,0,2
G Gambhir,RMS Eranga,4,0,0,0,0,0,0,0,1,0,4
G Gambhir,S Aravind,7,6,0,0,3,0,0,0,1,18,16
G Gambhir,S Kaul,3,4,1,0,3,0,0,0,0,18,11
G Gambhir,S Nadeem,2,5,2,0,1,0,0,0,0,13,10
G Gambhir,SA Abbott,1,3,0,0,1,0,1,0,0,13,6
G Gambhir,Saeed Ajmal,2,2,0,0,0,0,0,0,0,2,4
G Gambhir,Sandeep Sharma,21,10,3,0,3,0,0,0,2,28,37
G Gambhir,SC Meaker,7,3,0,0,1,0,0,0,0,7,11
G Gambhir,SCJ Broad,1,6,0,0,1,0,0,0,0,10,8
G Gambhir,Shahid Afridi,1,5,2,0,2,0,0,0,0,17,10
G Gambhir,SL Malinga,6,3,1,0,1,0,0,0,1,9,11
G Gambhir,Sohail Tanvir,6,5,1,0,1,0,0,0,0,11,13
G Gambhir,SR Watson,10,6,0,0,2,0,0,0,1,14,18
G Gambhir,ST Finn,2,4,1,0,1,0,0,0,1,10,8
G Gambhir,STR Binny,3,6,1,1,2,0,0,0,0,19,13
G Gambhir,Swapnil Singh,2,3,1,0,0,0,1,0,0,11,7
G Gambhir,T Shamsi,0,2,0,0,1,0,1,0,0,12,4
G Gambhir,TG Southee,8,7,2,1,7,0,0,0,0,42,25
G Gambhir,TT Bresnan,6,8,0,0,2,0,0,0,1,16,16
G Gambhir,Umar Gul,2,1,0,0,3,0,1,0,1,19,7
G Gambhir,VR Aaron,11,7,1,0,3,0,0,0,0,21,22
G Gambhir,WD Parnell,7,5,1,0,3,0,0,0,1,19,16
G Gambhir,XJ Doherty,3,7,1,1,0,0,0,0,0,12,12
G Gambhir,YS Chahal,3,6,3,0,3,0,0,0,1,24,15
G Gambhir,Z Khan,16,7,2,0,2,0,0,0,2,19,27
GB Hogg,A Nehra,0,0,1,0,0,0,0,0,0,2,1
GB Hogg,Anureet Singh,0,1,0,0,0,0,0,0,0,1,1
GB Hogg,BE Hendricks,0,1,0,0,0,0,0,0,0,1,1
GB Hogg,Bilawal Bhatti,1,1,1,0,0,0,0,0,1,3,3
GB Hogg,KA Pollard,0,1,0,0,0,0,0,0,0,1,1
GB Hogg,R Rampaul,1,2,2,0,0,0,0,0,0,6,5
GB Hogg,R Sharma,1,0,0,0,0,0,0,0,1,0,1
GB Hogg,R Vinay Kumar,2,0,0,0,1,0,0,0,0,4,3
GB Hogg,Sandeep Sharma,0,3,0,0,0,0,0,0,0,3,3
GB Hogg,SP Narine,1,0,0,0,0,0,0,0,1,0,1
GD Elliott,A Nehra,0,1,0,0,0,0,0,0,0,1,1
GD Elliott,AM Phangiso,3,2,3,0,1,0,0,0,1,12,9
GD Elliott,BA Stokes,2,1,0,0,0,0,0,0,0,1,3
GD Elliott,CJ Jordan,1,1,1,0,0,0,0,0,0,3,3
GD Elliott,D Wiese,2,0,0,0,1,0,0,0,1,4,3
GD Elliott,E Leie,2,2,0,0,1,0,0,0,0,6,5
GD Elliott,F Behardien,1,3,0,0,0,0,0,0,0,3,4
GD Elliott,Imad Wasim,3,6,1,0,1,0,1,0,0,18,12
GD Elliott,JC Tredwell,2,3,2,0,0,0,1,0,0,13,8
GD Elliott,JE Root,0,2,0,0,0,0,0,0,0,2,2
GD Elliott,JJ Bumrah,3,3,1,0,0,0,0,0,0,5,7
GD Elliott,JP Faulkner,1,2,0,0,0,0,0,0,0,2,3
GD Elliott,JW Dernbach,4,1,0,0,0,0,0,0,2,1,5
GD Elliott,KMDN Kulasekara,0,2,1,0,0,0,0,0,0,4,3
GD Elliott,Mohammad Amir,1,1,0,0,0,0,0,0,0,1,2
GD Elliott,MR Marsh,2,2,1,0,3,0,0,0,0,16,8
GD Elliott,NLTC Perera,0,2,0,0,1,0,0,0,0,6,3
GD Elliott,NM Coulter-Nile,3,2,2,0,0,0,0,0,0,6,7
GD Elliott,RA Jadeja,1,3,0,0,0,0,0,0,0,3,4
GD Elliott,Shahid Afridi,2,2,0,0,0,0,0,0,1,2,4
GD Elliott,SR Watson,0,1,1,0,0,0,0,0,0,3,2
GD Elliott,ST Finn,1,1,1,0,0,0,0,0,0,3,3
GD Elliott,Wahab Riaz,0,2,0,0,0,0,0,0,0,2,2
GE Mathurin,B Lee,0,1,0,0,0,0,0,0,0,1,1
GE Mathurin,SR Watson,1,3,0,0,0,0,0,0,0,3,4
GH Vihari,Anureet Singh,2,1,0,0,2,0,0,0,1,9,5
GH Vihari,DJ Bravo,1,2,0,0,1,0,0,0,1,6,4
GH Vihari,GB Hogg,2,2,0,0,0,0,0,0,0,2,4
GH Vihari,MG Johnson,3,0,0,0,0,0,0,0,0,0,3
GH Vihari,MJ McClenaghan,0,2,0,0,0,0,0,0,0,2,2
GH Vihari,MM Sharma,0,0,1,0,0,0,0,0,0,2,1
GH Vihari,PP Chawla,3,3,0,0,0,0,0,0,1,3,6
GH Vihari,R Vinay Kumar,1,1,0,0,2,0,0,0,0,9,4
GH Vihari,RN ten Doeschate,1,1,0,0,0,0,0,0,0,1,2
GH Vihari,SL Malinga,2,1,0,0,1,0,0,0,1,5,4
GH Worker,AM Phangiso,4,2,1,0,2,0,1,0,1,18,10
GH Worker,D Wiese,4,4,0,0,0,0,0,0,0,4,8
GH Worker,K Rabada,2,2,0,0,0,0,0,0,0,2,4
GH Worker,M Morkel,3,0,0,0,1,0,0,0,0,4,4
GJ Bailey,A Dananjaya,1,1,0,0,0,0,0,0,0,1,2
GJ Bailey,A Mishra,4,7,1,0,1,0,1,0,1,19,14
GJ Bailey,A Nehra,9,5,0,0,1,0,0,0,2,9,15
GJ Bailey,AB Dinda,0,4,0,0,0,0,0,0,0,4,4
GJ Bailey,Abdul Razzaq,1,0,0,0,0,0,0,0,1,0,1
GJ Bailey,AD Russell,4,6,1,0,4,0,2,0,0,36,17
GJ Bailey,AR Patel,3,1,0,0,0,0,0,0,1,1,4
GJ Bailey,AS Rajpoot,1,4,1,0,1,0,0,0,0,10,7
GJ Bailey,B Kumar,8,6,0,0,1,0,1,0,1,16,16
GJ Bailey,BAW Mendis,3,5,3,0,1,0,0,0,0,15,12
GJ Bailey,BB Sran,2,3,0,0,1,0,0,0,0,7,6
GJ Bailey,BE Hendricks,0,1,0,0,0,0,0,0,0,1,1
GJ Bailey,BW Hilfenhaus,1,0,0,0,4,0,0,0,0,16,5
GJ Bailey,CH Morris,7,1,1,0,1,0,0,0,0,7,10
GJ Bailey,CJ Anderson,0,2,0,0,1,0,0,0,0,6,3
GJ Bailey,CJ Jordan,1,4,1,0,0,0,0,0,0,6,6
GJ Bailey,D Wiese,0,1,1,0,1,0,0,0,0,7,3
GJ Bailey,DJ Bravo,3,7,1,0,2,0,0,0,0,17,13
GJ Bailey,DJG Sammy,1,5,0,0,2,0,1,0,0,19,9
GJ Bailey,DR Briggs,2,2,0,0,0,0,0,0,1,2,4
GJ Bailey,DR Smith,0,2,1,0,1,0,0,0,0,8,4
GJ Bailey,DS Kulkarni,2,0,0,0,1,0,0,0,0,4,3
GJ Bailey,DW Steyn,1,4,1,0,2,0,2,0,0,26,10
GJ Bailey,FH Edwards,0,1,0,0,0,0,0,0,0,1,1
GJ Bailey,GE Mathurin,2,5,1,0,0,0,1,0,0,13,9
GJ Bailey,Harbhajan Singh,5,6,2,0,0,0,0,0,1,10,13
GJ Bailey,HV Patel,0,2,1,0,0,0,0,0,0,4,3
GJ Bailey,IC Pandey,2,2,0,0,1,0,0,0,0,6,5
GJ Bailey,IK Pathan,2,2,0,0,0,0,0,0,0,2,4
GJ Bailey,Imran Tahir,4,8,2,0,0,0,0,0,2,12,14
GJ Bailey,J Suchith,0,3,3,0,0,0,1,0,0,15,7
GJ Bailey,JA Morkel,3,0,0,0,0,0,0,0,1,0,3
GJ Bailey,JC Tredwell,1,2,1,0,2,0,2,0,0,24,8
GJ Bailey,JD Unadkat,0,2,0,0,0,0,0,0,0,2,2
GJ Bailey,JE Root,1,1,4,0,1,0,1,0,0,19,8
GJ Bailey,JJ Bumrah,4,3,2,0,1,0,1,0,1,17,11
GJ Bailey,JP Duminy,0,8,1,0,0,0,1,0,0,16,10
GJ Bailey,JP Faulkner,1,4,3,0,2,0,2,0,1,30,12
GJ Bailey,JW Dernbach,4,4,2,0,6,0,3,0,1,50,19
GJ Bailey,K Santokie,2,1,1,0,1,0,1,0,0,13,6
GJ Bailey,KA Pollard,3,5,0,0,2,0,0,0,1,13,10
GJ Bailey,KK Cooper,2,3,1,0,0,0,0,0,0,5,6
GJ Bailey,KMDN Kulasekara,0,2,0,0,1,0,0,0,0,6,3
GJ Bailey,KV Sharma,5,5,1,0,0,0,0,0,0,7,11
GJ Bailey,LJ Wright,0,1,0,0,0,0,0,0,0,1,1
GJ Bailey,M Morkel,7,3,0,0,1,0,1,0,0,13,12
GJ Bailey,MA Starc,1,1,0,0,0,0,0,0,0,1,2
GJ Bailey,MC Henriques,8,9,1,0,1,0,0,0,3,15,19
GJ Bailey,MJ McClenaghan,0,3,1,0,0,0,0,0,0,5,4
GJ Bailey,MM Sharma,3,2,2,0,6,0,2,0,0,42,15
GJ Bailey,MN Samuels,4,1,0,0,2,0,0,0,2,9,7
GJ Bailey,Mohammad Hafeez,4,6,1,1,0,0,0,0,1,11,12
GJ Bailey,Mohammed Shami,1,0,0,0,0,0,0,0,0,0,1
GJ Bailey,Mustafizur Rahman,2,1,0,0,0,0,0,0,0,1,3
GJ Bailey,N Deonarine,0,1,1,0,0,0,0,0,0,3,2
GJ Bailey,NLTC Perera,6,6,2,0,0,0,1,0,2,16,15
GJ Bailey,NM Coulter-Nile,7,4,0,0,2,0,0,0,0,12,13
GJ Bailey,P Kumar,2,2,0,0,3,0,0,0,0,14,7
GJ Bailey,P Negi,0,1,1,0,1,0,0,0,0,7,3
GJ Bailey,P Suyal,0,2,0,0,2,0,0,0,0,10,4
GJ Bailey,PP Chawla,11,18,2,1,0,0,1,0,2,31,33
GJ Bailey,PP Ojha,5,2,1,0,0,0,0,0,0,4,8
GJ Bailey,PV Tambe,3,5,1,0,0,0,0,0,0,7,9
GJ Bailey,R Ashwin,3,1,0,0,0,0,0,0,0,1,4
GJ Bailey,R Rampaul,0,2,0,0,0,0,0,0,0,2,2
GJ Bailey,R Sharma,1,1,0,0,0,0,0,0,0,1,2
GJ Bailey,R Tewatia,1,0,0,0,0,0,0,0,0,0,1
GJ Bailey,R Vinay Kumar,4,7,1,0,0,0,1,0,1,15,13
GJ Bailey,RA Jadeja,7,3,2,0,0,0,1,0,2,13,13
GJ Bailey,Raza Hasan,10,4,1,0,1,0,1,0,0,16,17
GJ Bailey,RS Bopara,2,4,0,0,1,0,0,0,0,8,7
GJ Bailey,S Aravind,1,1,0,0,0,0,0,0,1,1,2
GJ Bailey,S Badree,4,3,2,0,0,0,2,0,0,19,11
GJ Bailey,S Gopal,1,2,1,0,0,0,0,0,0,4,4
GJ Bailey,Saeed Ajmal,4,8,0,0,0,0,1,0,2,14,13
GJ Bailey,Sandeep Sharma,2,0,0,0,0,0,0,0,0,0,2
GJ Bailey,SCJ Broad,4,3,1,0,2,0,1,0,0,19,11
GJ Bailey,Shahid Afridi,6,4,0,0,1,0,1,0,1,14,12
GJ Bailey,Shakib Al Hasan,6,8,0,0,1,0,2,0,0,24,17
GJ Bailey,Shoaib Malik,1,1,0,0,0,0,0,0,0,1,2
GJ Bailey,SK Raina,0,2,0,0,1,0,0,0,0,6,3
GJ Bailey,SL Malinga,6,13,5,0,4,0,1,0,0,45,29
GJ Bailey,Sohail Tanvir,1,3,0,0,0,0,0,0,0,3,4
GJ Bailey,SP Narine,19,17,5,0,3,0,1,0,2,45,45
GJ Bailey,SR Watson,2,0,0,0,0,0,0,0,1,0,2
GJ Bailey,ST Finn,1,0,0,0,0,0,0,0,1,0,1
GJ Bailey,TA Boult,1,2,0,0,0,0,0,0,0,2,3
GJ Bailey,TG Southee,0,1,0,0,0,0,0,0,0,1,1
GJ Bailey,TT Bresnan,2,4,5,0,1,0,0,0,0,18,12
GJ Bailey,Umar Gul,3,3,0,1,3,0,0,0,0,18,10
GJ Bailey,UT Yadav,2,7,1,0,4,0,0,0,1,25,14
GJ Bailey,VR Aaron,0,2,0,0,1,0,0,0,0,6,3
GJ Bailey,YS Chahal,6,5,0,0,0,0,0,0,1,5,11
GJ Bailey,Yuvraj Singh,2,6,0,0,0,0,1,0,0,12,9
GJ Bailey,Z Khan,7,2,0,0,2,0,0,0,0,10,11
GJ Bailey,Zulfiqar Babar,1,1,0,0,0,0,0,0,0,1,2
GJ Maxwell,A Mishra,9,7,4,0,1,0,6,0,3,55,27
GJ Maxwell,A Nehra,6,0,1,0,2,0,0,0,0,10,9
GJ Maxwell,AD Russell,4,4,1,0,0,0,2,0,0,18,11
GJ Maxwell,AF Milne,0,2,0,0,2,0,0,0,0,10,4
GJ Maxwell,AU Rashid,0,4,2,0,0,0,1,0,0,14,7
GJ Maxwell,B Kumar,4,3,0,0,1,0,0,0,0,7,8
GJ Maxwell,BA Stokes,3,3,0,0,0,0,1,0,0,9,7
GJ Maxwell,BE Hendricks,1,1,0,0,0,0,0,0,1,1,2
GJ Maxwell,Bilawal Bhatti,1,0,0,0,2,0,2,0,0,20,5
GJ Maxwell,Bipul Sharma,2,1,0,0,0,0,1,0,0,7,4
GJ Maxwell,BW Hilfenhaus,0,1,0,0,0,0,0,0,0,1,1
GJ Maxwell,CAK Rajitha,3,1,1,0,1,0,2,0,0,19,8
GJ Maxwell,CH Morris,5,4,1,0,3,0,0,0,3,18,13
GJ Maxwell,CJ Anderson,4,2,0,0,1,0,0,0,0,6,7
GJ Maxwell,D Wiese,7,7,2,0,7,0,3,0,0,57,26
GJ Maxwell,DJ Bravo,5,2,0,0,1,0,0,0,1,6,8
GJ Maxwell,DJ Willey,2,1,0,0,2,0,0,0,0,9,5
GJ Maxwell,DJG Sammy,5,2,1,0,3,0,2,0,0,28,13
GJ Maxwell,DM de Silva,1,4,2,0,1,0,0,0,0,12,8
GJ Maxwell,DR Briggs,3,4,1,0,2,0,1,0,0,20,11
GJ Maxwell,DR Smith,3,7,0,0,3,0,4,0,1,43,17
GJ Maxwell,DS Kulkarni,3,2,0,0,5,0,0,0,0,22,10
GJ Maxwell,DW Steyn,7,7,3,0,3,0,0,0,0,25,20
GJ Maxwell,GB Hogg,2,3,1,0,4,0,3,0,0,39,13
GJ Maxwell,Harbhajan Singh,6,9,1,0,4,0,1,0,1,33,21
GJ Maxwell,HH Pandya,3,5,1,0,0,0,0,0,0,7,9
GJ Maxwell,HV Patel,4,2,0,0,2,0,0,0,1,10,8
GJ Maxwell,IC Pandey,3,3,1,0,2,0,1,0,0,19,10
GJ Maxwell,IK Pathan,1,1,0,0,1,0,1,0,0,11,4
GJ Maxwell,Imad Wasim,1,5,1,0,0,0,0,0,1,7,7
GJ Maxwell,Imran Tahir,10,13,6,0,2,0,3,0,2,51,34
GJ Maxwell,IS Sodhi,4,3,1,0,0,0,0,0,1,5,8
GJ Maxwell,J Suchith,2,1,0,0,2,0,0,0,2,9,5
GJ Maxwell,JA Morkel,0,1,0,0,1,0,0,0,0,5,2
GJ Maxwell,JC Tredwell,2,1,0,0,0,0,0,0,1,1,3
GJ Maxwell,JD Unadkat,2,0,0,0,0,0,0,0,1,0,2
GJ Maxwell,JH Kallis,3,6,1,0,2,0,0,0,0,16,12
GJ Maxwell,JJ Bumrah,6,5,1,0,1,0,0,0,2,11,13
GJ Maxwell,JP Duminy,1,4,0,0,0,0,0,0,1,4,5
GJ Maxwell,JP Faulkner,3,2,2,0,0,0,2,0,1,18,9
GJ Maxwell,JW Dernbach,4,1,0,0,0,0,0,0,2,1,5
GJ Maxwell,K Rabada,2,2,0,0,0,0,1,0,1,8,5
GJ Maxwell,K Santokie,1,0,1,0,0,0,0,0,0,2,2
GJ Maxwell,KA Pollard,1,4,3,0,2,0,0,0,0,18,10
GJ Maxwell,KH Pandya,2,1,2,0,0,0,0,0,0,5,5
GJ Maxwell,KJ Abbott,0,1,0,0,0,0,0,0,0,1,1
GJ Maxwell,KV Sharma,4,7,1,0,2,0,7,0,0,59,21
GJ Maxwell,KW Richardson,2,3,0,0,1,0,1,0,1,13,7
GJ Maxwell,LJ Wright,0,1,0,0,0,0,0,0,0,1,1
GJ Maxwell,M Ashwin,0,2,0,0,1,0,1,0,0,12,4
GJ Maxwell,M Morkel,7,4,0,0,3,0,1,0,1,22,15
GJ Maxwell,MC Henriques,1,1,0,0,0,0,0,0,1,1,2
GJ Maxwell,MJ McClenaghan,3,3,1,0,0,0,0,0,1,5,7
GJ Maxwell,MJ Santner,3,3,1,0,0,0,0,0,0,5,7
GJ Maxwell,MM Ali,1,0,0,0,0,0,0,0,1,0,1
GJ Maxwell,MM Sharma,7,0,0,0,3,0,0,0,1,12,10
GJ Maxwell,MN Samuels,0,1,0,0,1,0,1,0,0,11,3
GJ Maxwell,Mohammad Hafeez,6,5,1,0,0,0,3,0,0,25,15
GJ Maxwell,Mohammad Irfan,1,0,1,0,2,0,0,0,0,10,4
GJ Maxwell,Mohammad Sami,2,0,0,0,1,0,1,0,0,10,4
GJ Maxwell,Mohammed Shami,1,0,0,0,0,0,0,0,0,0,1
GJ Maxwell,NLTC Perera,5,3,5,0,11,0,2,0,0,69,26
GJ Maxwell,P Negi,0,2,3,0,3,0,1,0,0,26,9
GJ Maxwell,PP Chawla,9,9,3,0,2,0,2,0,3,35,25
GJ Maxwell,PV Tambe,7,6,0,0,0,0,1,0,0,12,14
GJ Maxwell,R Ashwin,15,13,4,0,8,0,9,0,2,107,49
GJ Maxwell,R Bhatia,2,4,2,0,3,0,2,0,0,32,13
GJ Maxwell,R Tewatia,3,0,0,0,0,0,0,0,1,0,3
GJ Maxwell,R Vinay Kumar,0,0,0,0,1,0,0,0,0,4,1
GJ Maxwell,RA Jadeja,11,13,2,0,4,0,2,0,2,45,32
GJ Maxwell,RAS Lakmal,3,5,2,0,3,0,1,0,0,27,14
GJ Maxwell,Raza Hasan,6,2,1,1,2,0,0,0,2,15,12
GJ Maxwell,RJ Peterson,3,3,1,0,1,0,1,0,1,15,9
GJ Maxwell,RJW Topley,3,1,0,0,3,0,0,0,0,13,7
GJ Maxwell,RS Bopara,2,2,4,0,2,0,1,0,1,24,11
GJ Maxwell,S Aravind,2,2,1,0,0,0,0,0,1,4,5
GJ Maxwell,S Badree,3,2,0,0,0,0,1,0,1,8,6
GJ Maxwell,S Gopal,1,0,0,0,0,0,0,0,1,0,1
GJ Maxwell,S Kaushik,1,0,0,0,0,0,0,0,1,0,1
GJ Maxwell,S Prasanna,3,2,0,0,1,0,0,0,1,6,6
GJ Maxwell,Saeed Ajmal,2,2,0,0,1,0,1,0,1,12,6
GJ Maxwell,SCJ Broad,3,2,0,0,0,0,1,0,1,8,6
GJ Maxwell,Shahid Afridi,5,8,1,0,2,0,1,0,2,24,17
GJ Maxwell,Shakib Al Hasan,3,4,0,0,0,0,1,0,0,10,8
GJ Maxwell,SK Raina,0,2,0,0,0,0,2,0,0,14,4
GJ Maxwell,SL Malinga,2,3,1,0,1,0,1,0,0,15,8
GJ Maxwell,SMSM Senanayake,6,8,1,0,4,0,7,0,0,68,26
GJ Maxwell,SP Narine,14,12,1,0,4,0,0,0,2,30,31
GJ Maxwell,SS Pathirana,3,7,1,0,3,0,1,0,0,27,15
GJ Maxwell,ST Finn,6,2,0,0,1,0,0,0,0,6,9
GJ Maxwell,TA Boult,1,0,0,0,1,0,0,0,1,4,2
GJ Maxwell,TG Southee,3,3,1,0,1,0,1,0,0,15,9
GJ Maxwell,TT Bresnan,1,2,0,0,0,0,0,0,0,2,3
GJ Maxwell,Umar Gul,3,4,1,0,2,0,0,0,0,14,10
GJ Maxwell,UT Yadav,9,5,2,0,2,0,0,0,2,17,18
GJ Maxwell,V Kohli,1,1,0,0,0,0,1,0,0,7,3
GJ Maxwell,VR Aaron,1,0,0,0,0,0,0,0,1,0,1
GJ Maxwell,WD Parnell,4,3,1,0,0,0,0,0,0,5,8
GJ Maxwell,Yasir Arafat,2,2,0,0,2,0,0,0,0,10,6
GJ Maxwell,YK Pathan,1,2,0,0,0,0,0,0,0,2,3
GJ Maxwell,YS Chahal,2,6,2,0,0,0,0,0,1,10,10
GJ Maxwell,Yuvraj Singh,7,9,3,0,1,0,2,0,2,31,22
GJ Maxwell,Z Khan,0,1,0,0,0,0,0,0,0,1,1
GJ Maxwell,Zulfiqar Babar,4,1,0,0,2,0,0,0,0,9,7
GP Swann,A Dananjaya,1,1,0,0,0,0,0,0,0,1,2
GP Swann,Aizaz Cheema,1,1,0,0,0,0,0,0,0,1,2
GP Swann,BAW Mendis,0,5,0,0,0,0,1,0,0,11,6
GP Swann,DW Steyn,3,3,0,0,1,0,0,0,0,7,7
GP Swann,Harbhajan Singh,3,0,0,0,0,0,0,0,1,0,3
GP Swann,JH Kallis,0,2,0,0,1,0,0,0,0,6,3
GP Swann,Junaid Khan,1,1,0,0,0,0,0,0,0,1,2
GP Swann,KMDN Kulasekara,2,0,1,0,0,0,0,0,1,2,3
GP Swann,RJ Peterson,1,1,0,0,1,0,0,0,0,5,3
GP Swann,Saeed Ajmal,3,0,0,0,0,0,0,0,0,0,3
GP Swann,SL Malinga,2,2,1,0,4,0,0,0,0,20,9
GP Swann,Umar Gul,1,2,0,0,0,0,0,0,0,2,3
Gurkeerat Singh,A Nehra,3,2,1,0,2,0,0,0,0,12,8
Gurkeerat Singh,A Zampa,1,7,0,0,0,0,0,0,0,7,8
Gurkeerat Singh,AD Russell,2,2,0,0,0,0,0,0,1,2,4
Gurkeerat Singh,B Kumar,1,0,0,0,1,0,0,0,1,4,2
Gurkeerat Singh,BCJ Cutting,0,1,0,0,0,0,0,0,0,1,1
Gurkeerat Singh,CH Gayle,0,3,0,0,0,0,0,0,0,3,3
Gurkeerat Singh,DL Chahar,2,1,0,0,1,0,0,0,0,5,4
Gurkeerat Singh,GB Hogg,2,2,0,0,0,0,0,0,0,2,4
Gurkeerat Singh,IC Pandey,2,1,0,0,1,0,0,0,0,5,4
Gurkeerat Singh,IK Pathan,0,4,2,0,0,0,2,0,0,20,8
Gurkeerat Singh,KV Sharma,0,4,0,0,0,0,0,0,0,4,4
Gurkeerat Singh,M Morkel,0,2,0,0,0,0,0,0,0,2,2
Gurkeerat Singh,MA Starc,1,1,0,0,0,0,0,0,1,1,2
Gurkeerat Singh,MC Henriques,4,3,0,0,1,0,0,0,1,7,8
Gurkeerat Singh,MJ McClenaghan,0,1,0,0,0,0,0,0,0,1,1
Gurkeerat Singh,Mustafizur Rahman,4,1,1,0,1,0,0,0,0,7,7
Gurkeerat Singh,PP Chawla,2,4,0,0,0,0,1,0,0,10,7
Gurkeerat Singh,R Ashwin,6,4,1,0,3,0,1,0,2,24,15
Gurkeerat Singh,RA Jadeja,3,0,0,0,0,0,0,0,0,0,3
Gurkeerat Singh,S Aravind,1,0,0,0,0,0,0,0,0,0,1
Gurkeerat Singh,Shakib Al Hasan,1,2,0,0,1,0,0,0,0,6,4
Gurkeerat Singh,SP Narine,2,1,0,0,0,0,0,0,0,1,3
Gurkeerat Singh,SR Watson,3,3,0,0,0,0,0,0,0,3,6
Gurkeerat Singh,TG Southee,1,1,0,0,1,0,0,0,0,5,3
Gurkeerat Singh,UT Yadav,1,3,0,0,0,0,0,0,1,3,4
Gurkeerat Singh,VR Aaron,0,1,0,0,1,0,0,0,0,5,2
Gurkeerat Singh,YS Chahal,2,4,0,0,1,0,0,0,1,8,7
H Davids,AD Mathews,1,1,0,0,0,0,0,0,0,1,2
H Davids,CJ Anderson,3,1,0,0,2,0,0,0,0,9,6
H Davids,DAJ Bracewell,8,6,0,0,3,0,2,0,0,30,19
H Davids,JDS Neesham,0,5,0,0,2,0,0,0,0,13,7
H Davids,JEC Franklin,4,6,1,0,3,0,0,0,0,20,14
H Davids,Junaid Khan,2,1,0,0,0,0,0,0,1,1,3
H Davids,KMDN Kulasekara,5,1,2,0,0,0,0,0,2,5,8
H Davids,MJ McClenaghan,11,4,2,0,4,0,0,0,2,24,21
H Davids,Mohammad Hafeez,0,1,0,0,0,0,0,0,0,1,1
H Davids,Mohammad Irfan,1,0,1,0,1,0,0,0,0,6,3
H Davids,NL McCullum,6,7,2,0,2,0,1,0,0,25,18
H Davids,RM Hira,4,10,1,0,1,0,1,0,1,22,17
H Davids,Shahid Afridi,2,2,0,0,0,0,0,0,1,2,4
H Davids,SL Malinga,2,2,0,0,0,0,0,0,0,2,4
H Davids,SMSM Senanayake,5,0,0,0,0,0,0,0,1,0,5
H Davids,Sohail Tanvir,2,0,0,0,0,0,0,0,1,0,2
Hammad Azam,DJ Bravo,0,1,0,0,0,0,0,0,0,1,1
Hammad Azam,DJG Sammy,1,2,0,0,0,0,0,0,0,2,3
Hammad Azam,GP Swann,1,2,0,0,0,0,0,0,0,2,3
Hammad Azam,JW Dernbach,0,2,0,0,0,0,0,0,0,2,2
Hammad Azam,MN Samuels,1,2,0,0,0,0,0,0,0,2,3
Hammad Azam,RS Bopara,3,1,0,0,1,0,1,0,1,11,6
Hammad Azam,SCJ Broad,4,0,0,0,2,0,0,0,0,8,6
Hammad Azam,SP Narine,1,2,0,0,0,0,0,0,1,2,3
Hammad Azam,ST Gabriel,1,1,0,0,0,0,0,0,1,1,2
Hammad Azam,TL Best,2,3,0,0,0,0,0,0,0,3,5
Harbhajan Singh,AB Dinda,1,1,0,0,0,0,0,0,0,1,2
Harbhajan Singh,AD Mathews,3,1,0,0,0,0,0,0,1,1,4
Harbhajan Singh,AN Ahmed,1,0,0,0,0,0,0,0,0,0,1
Harbhajan Singh,Anureet Singh,4,1,0,0,1,0,4,0,1,29,10
Harbhajan Singh,AR Patel,0,2,0,0,0,0,0,0,0,2,2
Harbhajan Singh,B Kumar,8,3,0,0,1,0,0,0,1,7,12
Harbhajan Singh,BB Sran,0,1,0,0,0,0,0,0,0,1,1
Harbhajan Singh,CH Morris,1,0,0,0,0,0,0,0,1,0,1
Harbhajan Singh,DJ Bravo,5,5,1,0,2,0,1,0,1,21,14
Harbhajan Singh,HV Patel,0,1,0,0,0,0,0,0,0,1,1
Harbhajan Singh,I Sharma,0,1,0,0,2,0,1,0,0,15,4
Harbhajan Singh,IC Pandey,2,0,0,0,0,0,0,0,0,0,2
Harbhajan Singh,Imran Tahir,3,2,0,0,0,0,0,0,1,2,5
Harbhajan Singh,JD Unadkat,3,0,0,0,1,0,1,0,0,10,5
Harbhajan Singh,JP Faulkner,1,2,0,0,0,0,0,0,0,2,3
Harbhajan Singh,M Ashwin,7,1,2,0,1,0,0,0,0,9,11
